date,diff
11326,0.008253027
11327,0.000574035
11328,0
11329,-0.006759388
11330,-0.007545695
11331,-0.002805758
11332,0.012797834
11333,-0.001265445
11334,0.002569708
11335,0
11336,-0.008366621
11337,-0.005051286
11338,-0.005968559
11339,0.009802485
11340,-0.007911915
11341,0.001210193
11342,0
11343,-0.000667747
11344,0.002639678
11345,-0.013988727
11346,-0.00423765
11347,0.002083723
11348,0.000487446
11349,0
11350,-0.004950114
11351,0.007096896
11352,0.007384941
11353,0.007575381
11354,-0.004400994
11355,0.001676645
11356,0
11357,0.001903353
11358,-0.009113071
11359,0.001014239
11360,-0.012831936
11361,0.007020212
11362,-0.00148711
11363,0
11364,0.005686625
11365,-0.008361271
11366,-0.002793457
11367,-0.013576958
11368,0.00978955
11369,-0.002367453
11370,0
11371,0.006916955
11372,-0.010019824
11373,-0.000417577
11374,-0.003237427
11375,0.007612415
11376,-0.001450523
11377,0
11378,-0.001353874
11379,0.004801493
11380,0.007489992
11381,0.007110676
11382,0.004550852
11383,0.001097613
11384,0
11385,-0.006134386
11386,0.002267065
11387,-0.003309818
11388,0.001932843
11389,0.002045251
11390,0.00119555
11391,0
11392,-0.005245204
11393,-0.01310854
11394,-0.002753526
11395,-0.009859651
11396,-0.008190759
11397,0.000673543
11398,0
11399,0.003420941
11400,0.007610336
11401,-0.009587881
11402,-0.008639337
11403,0.002582441
11404,-0.000305295
11405,0
11406,0.005140061
11407,-0.002650372
11408,-0.005974197
11409,-0.004718209
11410,-0.002723698
11411,0.000425557
11412,0
11413,0.000621278
11414,0.012760836
11415,0.008852769
11416,-0.004132657
11417,0.002531632
11418,-0.001945879
11419,0
11420,0.001322767
11421,-0.010601686
11422,-0.003071736
11423,0.004729089
11424,-0.001365467
11425,-0.000717902
11426,0
11427,-0.002888313
11428,-0.004613683
11429,0.001251522
11430,0.007746092
11431,0.012298495
11432,-0.001865092
11433,0
11434,-0.003374697
11435,-0.002511872
11436,0.001521664
11437,0.006067085
11438,-0.009015862
11439,0.003191502
11440,0
11441,-0.008817682
11442,0.004088251
11443,0.000687827
11444,-0.002837595
11445,0.004457853
11446,0.000414387
11447,0
11448,-0.003624432
11449,-0.006579899
11450,-0.000138426
11451,-0.002815403
11452,-0.005116816
11453,0.000592514
11454,0
11455,-0.002421096
11456,0.003711872
11457,0.002547989
11458,0.001808141
11459,-0.004089184
11460,-5.40E-06
11461,0
11462,-0.002075711
11463,-0.010487403
11464,-0.008353474
11465,-0.000170587
11466,0.001028223
11467,0.000966432
11468,0
11469,-0.000124061
11470,-0.003852354
11471,0.001539433
11472,-0.007393314
11473,-0.002736035
11474,0.00086861
11475,0
11476,-0.001186894
11477,0.004391686
11478,-0.002932357
11479,0.001941578
11480,0.000233385
11481,-0.00140127
11482,0
11483,-0.003343703
11484,0.004640186
11485,0.003491303
11486,0.005933236
11487,0.003291579
11488,0.001220976
11489,0
11490,-0.00347567
11491,-0.005502547
11492,-0.0022951
11493,0.002154035
11494,0.000962799
11495,-0.00134848
11496,0
11497,0.006088535
11498,0.002053304
11499,-0.001136985
11500,-0.015033128
11501,0.002040405
11502,0.00017642
11503,0
11504,-0.002725214
11505,0.002213439
11506,-0.001874103
11507,-0.008834773
11508,0.008156373
11509,-0.002588357
11510,0
11511,0.004307939
11512,0.008091732
11513,0.004888646
11514,-0.006934772
11515,0.000147128
11516,0.000423458
11517,0
11518,0.001684865
11519,0.000755447
11520,0.013640568
11521,0.000750005
11522,0.001658376
11523,0.002056065
11524,0
11525,-0.006186071
11526,0.006337511
11527,0.005414186
11528,-0.002778558
11529,-0.001357009
11530,0.000624194
11531,0
11532,-0.00156992
11533,0.000136292
11534,0.005568125
11535,0.001177349
11536,0.001700892
11537,-0.001402172
11538,0
11539,-0.001012805
11540,-0.003896498
11541,0.001746485
11542,0.010936261
11543,0.003851244
11544,-5.91E-05
11545,0
11546,0.004456603
11547,0.003407493
11548,0.010373573
11549,0.002032917
11550,0.002522217
11551,-0.000892029
11552,0
11553,-0.002106931
11554,-0.001303282
11555,0.005559734
11556,-0.002705843
11557,-0.002958724
11558,-0.000405797
11559,0
11560,-0.0011431
11561,-0.000935917
11562,0.000732005
11563,0.004951909
11564,-0.004450254
11565,0.003004879
11566,0
11567,-0.005227853
11568,-0.020571986
11569,-0.000108818
11570,0.003684629
11571,0.0118531
11572,-0.002728704
11573,0
11574,-0.000418463
11575,0.009799456
11576,-0.003446872
11577,0.003239006
11578,0.011220601
11579,0.000592639
11580,0
11581,0.002002599
11582,0.001122592
11583,0.004863415
11584,-0.003964403
11585,-0.012310787
11586,0.003829997
11587,0
11588,-0.00185155
11589,0.006285197
11590,0.001328921
11591,-0.004861382
11592,-0.007680385
11593,0.001005043
11594,0
11595,0.004342641
11596,0.001632654
11597,-0.001461511
11598,-0.00151959
11599,0.002613393
11600,0.000427477
11601,0
11602,0.002967944
11603,-0.005632319
11604,-0.003368197
11605,-0.008610228
11606,0.005091099
11607,-0.000917504
11608,0
11609,0.001310935
11610,-0.000113858
11611,-0.00430473
11612,-0.000510432
11613,-0.00419867
11614,0.000712185
11615,0
11616,-0.007512153
11617,-0.002574729
11618,0.002992278
11619,0.000993646
11620,-0.001980313
11621,-0.000227444
11622,0
11623,0.01135302
11624,0.002516891
11625,-0.00491521
11626,0.00419993
11627,-0.001427174
11628,0.000674608
11629,0
11630,-0.007261183
11631,0.000360449
11632,0.000923361
11633,-0.004832539
11634,0.000944112
11635,0.001392644
11636,-0.002097322
11637,0.000738262
11638,-0.012515127
11639,0.000830287
11640,-0.0009088
11641,0.003003505
11642,-0.000223763
11643,0
11644,-0.005355101
11645,0.003788807
11646,-0.004327081
11647,-0.000214508
11648,-0.000289959
11649,0.000636465
11650,0
11651,0.002193401
11652,0.000508502
11653,0.005174084
11654,0.002008674
11655,0.006445315
11656,-0.001826539
11657,0
11658,-0.00194461
11659,-0.001147021
11660,-0.002649185
11661,0.005464887
11662,-0.002817286
11663,-7.13E-05
11664,0
11665,-0.001410053
11666,0.002666489
11667,0.004997961
11668,-0.000703904
11669,0.008208409
11670,-0.000996173
11671,0
11672,0.000600214
11673,-0.001235441
11674,-0.002549797
11675,-0.000927226
11676,-0.010596333
11677,0.00270532
11678,0
11679,-0.013318824
11680,0.001217341
11681,-8.26E-05
11682,0.004650371
11683,-0.000430391
11684,-0.000521054
11685,0
11686,0.006648963
11687,-0.000591444
11688,0.015240071
11689,-0.003334192
11690,-0.005180173
11691,0.000201125
11692,0
11693,-0.002532688
11694,-0.000505774
11695,-0.002019756
11696,0.001633842
11697,-0.000187664
11698,0.000579947
11699,0
11700,0.001518268
11701,-0.005619706
11702,-0.005417818
11703,-0.014117204
11704,0.015336712
11705,-0.001257685
11706,0
11707,0.001170187
11708,0.000849153
11709,-0.003725363
11710,-0.003685654
11711,-0.011920101
11712,0.00040006
11713,0
11714,-0.005285399
11715,0.003788945
11716,-0.000979613
11717,-0.003445604
11718,0.002104765
11719,0.000667667
11720,0
11721,0.00601211
11722,-0.00113327
11723,0.001004271
11724,0.001079183
11725,0.003363414
11726,0.00075427
11727,0
11728,0.003242349
11729,-0.000474981
11730,-0.004241135
11731,0.000104234
11732,1.60E-05
11733,-0.0010443
11734,0
11735,0.00010857
11736,0.003663887
11737,-0.003995585
11738,-0.001290229
11739,0.005781516
11740,-0.00029657
11741,0
11742,-0.004937654
11743,-0.004299909
11744,-0.000928984
11745,0.002044146
11746,-0.001578405
11747,0.000807623
11748,0
11749,0.002632761
11750,0.001531118
11751,0.005173084
11752,0.00527141
11753,-0.00580864
11754,0.001627509
11755,0
11756,-0.001155456
11757,-6.21E-05
11758,0.000462519
11759,0.005681085
11760,0.00119106
11761,0.001012981
11762,0
11763,-0.00215506
11764,0.000254318
11765,0.00156881
11766,-0.001172652
11767,-0.004443869
11768,0.000143398
11769,0
11770,-0.001213548
11771,-0.000636232
11772,-0.003284737
11773,-0.001783455
11774,0.000433594
11775,-4.18E-05
11776,0
11777,0.007653388
11778,-0.000625736
11779,0.002031866
11780,-0.00218083
11781,0.001238784
11782,-0.00068976
11783,0
11784,-0.003945224
11785,0.004291515
11786,0.000636867
11787,0.002431335
11788,-0.002969212
11789,0.00052084
11790,0
11791,0.000265688
11792,0.001715722
11793,0.006923975
11794,0.001428457
11795,8.64E-05
11796,-0.000193405
11797,0
11798,-0.001428904
11799,-6.56E-05
11800,0.002715748
11801,0.006331899
11802,0.001869718
11803,-0.000230602
11804,0
11805,0.003884969
11806,-0.002763216
11807,0.004485646
11808,-0.001991605
11809,0.011183549
11810,-0.001690121
11811,0
11812,0.003733937
11813,-0.001668405
11814,-0.009263389
11815,0.003173883
11816,0.004210531
11817,-5.00E-06
11818,0
11819,-0.001192137
11820,-0.008547265
11821,0.005651083
11822,0.002833874
11823,0.008588372
11824,-0.001944401
11825,0
11826,0.003513845
11827,-0.001594837
11828,0.00624966
11829,-0.004171298
11830,-0.001123481
11831,-0.001188429
11832,0
11833,0.00066626
11834,0.007867658
11835,0.005712082
11836,0.003858703
11837,-0.004248494
11838,0.001047154
11839,0
11840,0.002424416
11841,0.004858368
11842,-0.003049416
11843,0.005575142
11844,5.80E-05
11845,7.32E-05
11846,0
11847,-0.000344297
11848,0.001183792
11849,0.000116218
11850,-0.002864908
11851,0.00292571
11852,0.000951499
11853,0
11854,-0.002644774
11855,0.005931956
11856,0.005895526
11857,0.007728809
11858,0.005720594
11859,-0.002173506
11860,0
11861,0.007447471
11862,-0.000752465
11863,0.011977523
11864,0.001740325
11865,0.003245866
11866,0.003931628
11867,0
11868,-0.005801728
11869,-0.005047767
11870,-0.003210382
11871,-0.001313584
11872,-0.006132109
11873,-0.000158117
11874,0
11875,0.010311185
11876,0.010565657
11877,-0.004967948
11878,0.001530771
11879,-0.000439247
11880,-0.00097221
11881,0
11882,0.015753846
11883,0.004144921
11884,-0.000525958
11885,-0.000318157
11886,0.006369626
11887,-0.000267479
11888,0
11889,-0.005622293
11890,-0.019154856
11891,0.005247915
11892,0.00639791
11893,-0.010984657
11894,0.004695578
11895,0
11896,-0.014733518
11897,0.005280659
11898,-0.007155583
11899,0.004369621
11900,0.004904835
11901,-1.36E-05
11902,0
11903,-0.004805268
11904,-0.017281155
11905,0.008100374
11906,-0.007291835
11907,0.005081623
11908,0.000466163
11909,0
11910,0.006678857
11911,0.001850747
11912,0.002650171
11913,-0.001500728
11914,0.002085477
11915,-0.000473652
11916,0
11917,-0.00581269
11918,0.001482151
11919,0.000393763
11920,-0.007904197
11921,0.000764458
11922,-0.00087101
11923,0
11924,0.001235731
11925,0.009414009
11926,-0.000476761
11927,0.002478422
11928,-0.002338813
11929,0.001213866
11930,0
11931,0.000688773
11932,0.00879173
11933,0.000180116
11934,0.000973562
11935,-0.005992218
11936,-0.000854858
11937,0
11938,-0.006417363
11939,-0.004715694
11940,-0.000753531
11941,0.004443864
11942,-0.004421076
11943,0.001992398
11944,0
11945,-0.005458184
11946,-0.001834977
11947,0.007381837
11948,0.006562604
11949,-0.001675876
11950,-0.001570333
11951,0
11952,0.000289071
11953,0.001480678
11954,-0.00397107
11955,-0.000615133
11956,0.001380353
11957,0.000309297
11958,0
11959,0.008134307
11960,-0.00150816
11961,-0.000904042
11962,0.00276097
11963,-0.005549905
11964,0.001499768
11965,0
11966,-0.001361949
11967,-0.002850626
11968,0.008672196
11969,-0.001387941
11970,-0.000256706
11971,0.000423053
11972,0
11973,0.00038544
11974,-0.006021478
11975,0.001341713
11976,-0.009572953
11977,-0.000831582
11978,0.000972525
11979,0
11980,0.000811452
11981,0.004676226
11982,-0.001235539
11983,-0.001224806
11984,0.000956706
11985,-0.0001154
11986,0
11987,0.006084476
11988,0.001825328
11989,-0.000514331
11990,0.004494032
11991,0.008453068
11992,0.000136162
11993,0
11994,-0.000921597
11995,0.003848605
11996,-0.001171466
11997,0.009043899
11998,0.005172814
11999,-0.001043517
12000,0
12001,-0.001157853
12002,-0.000104199
12003,-0.004180823
12004,-0.000956398
12005,0.002058761
12006,-0.001808957
12007,0
12008,0.002309721
12009,-0.000943216
12010,-0.005166842
12011,-0.001420611
12012,-0.002799306
12013,0.001933081
12014,0
12015,-0.006403808
12016,-0.001451185
12017,-0.001527377
12018,0.002980535
12019,0.000326684
12020,-0.000254654
12021,0
12022,0.000652689
12023,0.0021825
12024,0.004013571
12025,-0.000449992
12026,0.006203368
12027,-0.00521886
12028,0
12029,0.00876717
12030,-0.000655891
12031,-0.000917223
12032,0.010210097
12033,0.004295216
12034,-0.000100349
12035,0
12036,-0.000737378
12037,0.006615735
12038,-0.002839319
12039,-0.00012195
12040,0.001334621
12041,-0.000399277
12042,0
12043,-0.001695828
12044,0.005721729
12045,0.000164539
12046,0.004894256
12047,0.006524289
12048,-0.001371186
12049,0
12050,0.005958534
12051,0.002969145
12052,0.000435143
12053,-0.012354924
12054,0.003777518
12055,-0.000848198
12056,0
12057,0.006902397
12058,-0.005487965
12059,0.003855195
12060,0.002644992
12061,0.006882341
12062,-0.001438765
12063,0
12064,0.000604381
12065,0.002645636
12066,-0.001698788
12067,0.003921128
12068,0.006550771
12069,0.000117004
12070,0
12071,0.001086072
12072,0.002413176
12073,0.002688395
12074,0.003984502
12075,0.006509364
12076,-0.001183525
12077,0
12078,0.003723181
12079,-0.002914543
12080,0.002560251
12081,-0.006201843
12082,-0.002447725
12083,0.002797977
12084,0
12085,-0.002980906
12086,0.010797552
12087,-0.003309492
12088,-0.00063111
12089,-0.001427252
12090,-0.000416109
12091,0
12092,-0.005552752
12093,-0.001977308
12094,-0.001331411
12095,0.010166975
12096,-0.003338187
12097,0.000483278
12098,0
12099,-0.004770663
12100,-0.004727533
12101,0.004837248
12102,0.006371616
12103,-0.002725634
12104,0.001624631
12105,0
12106,-0.002256855
12107,-0.000479484
12108,0.001749331
12109,-0.001582198
12110,0.001570556
12111,7.10E-05
12112,0
12113,0.006475217
12114,0.003226534
12115,0.008231498
12116,0.000968376
12117,0.003550826
12118,0.000918035
12119,0
12120,0.002586228
12121,-0.001225797
12122,-0.002496821
12123,-0.017446047
12124,-0.00961938
12125,0.001753412
12126,0
12127,-0.010655665
12128,-0.003147995
12129,-0.004494884
12130,0.002874986
12131,-0.006289344
12132,0.001034686
12133,0
12134,0.008965862
12135,0.002251955
12136,0.001375824
12137,0.002183754
12138,0.006456817
12139,-0.001129924
12140,0
12141,0.014939588
12142,5.11E-05
12143,-0.012743583
12144,-0.004643812
12145,-0.000737505
12146,0.00044054
12147,0
12148,-0.009406669
12149,0.006041085
12150,0.004960531
12151,0.005922002
12152,-0.005136618
12153,-0.000418244
12154,0
12155,0.002286981
12156,0.003564353
12157,0.008072635
12158,0.001143581
12159,-0.000733402
12160,0.001415473
12161,0
12162,-0.003221026
12163,0.009617207
12164,-0.000977176
12165,0.007094732
12166,-0.00070024
12167,-0.002021563
12168,0
12169,-0.00063634
12170,0.001969471
12171,0.015490383
12172,0.004706382
12173,0.000318443
12174,0.001432077
12175,0
12176,0.003239385
12177,0.012264963
12178,-0.002075811
12179,0.010204023
12180,0.001733023
12181,-0.001178762
12182,0
12183,0.008210298
12184,-0.004768775
12185,-0.00088183
12186,-0.007605888
12187,0.012291309
12188,-0.001438769
12189,0
12190,0.012890303
12191,0.002006008
12192,0.00063376
12193,0.00122576
12194,0.009810271
12195,0.000809613
12196,0
12197,0.00269181
12198,0.001816824
12199,-0.010112655
12200,0.005463199
12201,-0.002349958
12202,0.001650532
12203,0
12204,-0.005976625
12205,-0.001208976
12206,-0.003571021
12207,0.014853473
12208,-0.012417555
12209,0.004127658
12210,0
12211,-0.001920023
12212,-0.005258462
12213,0.006592565
12214,0.000833454
12215,0.007317901
12216,-0.002891796
12217,0
12218,0.003700393
12219,-0.004004118
12220,-0.007939915
12221,-0.002739223
12222,-0.008594417
12223,0.002065727
12224,0
12225,-0.008353779
12226,-0.003156341
12227,0.004920175
12228,-0.013593429
12229,-0.000349904
12230,-0.000380995
12231,0
12232,0.00649452
12233,0.007966226
12234,-0.002989772
12235,-0.004960623
12236,-0.000328401
12237,-0.001039355
12238,0
12239,-0.013918082
12240,-0.003567005
12241,0.003597831
12242,0.004645533
12243,-0.007299388
12244,0.000360634
12245,0
12246,-0.002227897
12247,-0.006811388
12248,-0.00233289
12249,0.000447734
12250,0.005554178
12251,-0.001543781
12252,0
12253,0.009407674
12254,-4.11E-05
12255,0.012605101
12256,-0.000316476
12257,0.004625262
12258,-0.001184577
12259,0
12260,0.000154544
12261,-0.003002844
12262,-0.009774856
12263,-0.011507714
12264,-0.000691983
12265,-0.002590833
12266,0
12267,0.012338719
12268,0.000427209
12269,0.00128356
12270,0.001556789
12271,-0.006206809
12272,0.000318718
12273,0
12274,0.002870129
12275,-0.003438319
12276,1.53E-05
12277,-0.005738205
12278,0.000317895
12279,-0.000393859
12280,0
12281,-0.009475174
12282,-0.003833067
12283,-0.000698022
12284,-0.015376758
12285,-0.00750205
12286,0.000851022
12287,0
12288,-0.000920893
12289,-0.0008886
12290,0.001981518
12291,-0.001989794
12292,0.010374054
12293,-0.002129746
12294,0
12295,0.001326663
12296,-0.012753668
12297,-0.000799807
12298,0.006975873
12299,0.015954976
12300,-0.004752325
12301,0
12302,0.008594902
12303,0.009820194
12304,0.000175618
12305,-0.00024585
12306,0.007651532
12307,-0.004469744
12308,0
12309,0.006330114
12310,-0.011462325
12311,0.008363842
12312,-0.001360686
12313,0.009887967
12314,-0.000820988
12315,0
12316,0.013581509
12317,-0.000330439
12318,0.000696646
12319,0.001228101
12320,-0.001286078
12321,0.000214805
12322,0
12323,0.007355529
12324,0.009409088
12325,0.005418552
12326,-0.000123242
12327,-0.010681391
12328,0.003119141
12329,0
12330,0.005851871
12331,0.009250979
12332,0.002494785
12333,-0.006599563
12334,0.007020337
12335,-0.00052244
12336,0
12337,-0.011140119
12338,0.001969546
12339,-0.005586083
12340,-0.002908235
12341,0.001465169
12342,-0.002650293
12343,0
12344,0.004369088
12345,0.000111415
12346,0.013173128
12347,-7.78E-05
12348,0.002861065
12349,-0.001589645
12350,0
12351,-0.00514246
12352,-0.006330909
12353,-0.001066927
12354,-0.000762843
12355,-0.007619644
12356,0.000186792
12357,0
12358,-0.011633032
12359,0.001585465
12360,-0.003857086
12361,-0.003393229
12362,0.008866657
12363,-0.002494033
12364,0
12365,0.001472378
12366,0.000519864
12367,0.012724819
12368,0.008460928
12369,0.004577594
12370,0.001019026
12371,0
12372,-0.000846082
12373,0.013912997
12374,-0.000495632
12375,0.000973244
12376,0.000439686
12377,-0.000477966
12378,0
12379,-0.012898979
12380,0.000406583
12381,0.012507991
12382,0.000313408
12383,0.008113452
12384,-4.89E-05
12385,0
12386,-0.001529288
12387,0.008783401
12388,0.003594923
12389,-0.001657811
12390,0.006599613
12391,-0.002258354
12392,0
12393,0.009421575
12394,0.001716785
12395,-0.00162419
12396,-0.003389971
12397,0.009532441
12398,-0.001166576
12399,0
12400,0.001504604
12401,0.004379426
12402,0.005360797
12403,0.002284515
12404,-0.002072857
12405,0.001612819
12406,0
12407,0.001424301
12408,-0.001824056
12409,0.005251112
12410,-0.000938637
12411,-0.001124189
12412,-0.0011823
12413,0
12414,0.007093419
12415,0.004073066
12416,0.006326934
12417,-0.005495927
12418,0.005435671
12419,-0.000282174
12420,0
12421,0.008180146
12422,0.009469172
12423,-0.010742703
12424,0.00933299
12425,0.007630902
12426,-0.003790027
12427,0
12428,-0.00102976
12429,-0.003589515
12430,-0.005481888
12431,-0.009787515
12432,-0.018978243
12433,0.003295323
12434,0
12435,-0.006955564
12436,0.020310706
12437,0.005503351
12438,0.008962233
12439,-0.009635874
12440,0.00244478
12441,0
12442,-0.012878797
12443,0.010459485
12444,-0.006443743
12445,-0.014317085
12446,0.003940487
12447,-0.002043646
12448,0
12449,-0.000256335
12450,0.012744331
12451,-0.001614589
12452,0.003293376
12453,0.009817864
12454,-0.005531197
12455,0
12456,0.007372852
12457,0.003684851
12458,0.006671584
12459,0.001370588
12460,-0.00450516
12461,0.002064053
12462,0
12463,-0.00231793
12464,0.009035337
12465,-0.009874365
12466,-0.004878862
12467,-0.013956229
12468,0.002512905
12469,0
12470,-0.00294651
12471,0.011851944
12472,-0.015366458
12473,-0.007763412
12474,0.002057604
12475,-0.000594566
12476,0
12477,-0.000845076
12478,-0.02013085
12479,-0.010064475
12480,0.004892488
12481,0.015847057
12482,-0.006933589
12483,0
12484,0.009488967
12485,-0.002101962
12486,-0.011003987
12487,0.004347778
12488,-0.007661594
12489,0.001583604
12490,0
12491,0.002851841
12492,0.002175525
12493,-0.005278627
12494,0.013454491
12495,-0.007596433
12496,0.002462635
12497,0
12498,0.00375064
12499,-0.003753672
12500,-0.014291913
12501,-0.002224399
12502,-0.002699695
12503,0.002857573
12504,0
12505,-0.000825824
12506,0.004906481
12507,0.009810625
12508,0.006420625
12509,-0.016457022
12510,0.013181439
12511,0
12512,-0.029773779
12513,0.007047416
12514,0.007032921
12515,-0.007967811
12516,0.001133741
12517,-0.000624113
12518,0
12519,-0.001240463
12520,-0.013404793
12521,0.000523454
12522,0.000211223
12523,0.004545049
12524,-0.003184583
12525,0
12526,0.006063796
12527,-0.012767414
12528,-0.005104855
12529,0.003727124
12530,-0.004797725
12531,0.002584514
12532,0
12533,0.000426222
12534,0.006097526
12535,-0.007640597
12536,0.009085352
12537,0.003729777
12538,-0.000865539
12539,0
12540,-0.002530665
12541,0.013859299
12542,0.008174021
12543,-0.007483417
12544,-0.016578395
12545,0.006232609
12546,0
12547,-0.01323414
12548,-0.000868712
12549,0.005882623
12550,-0.008603989
12551,0.00506517
12552,-0.002162869
12553,0
12554,0.016958079
12555,-0.005423744
12556,0.005032745
12557,-0.007234157
12558,0.007565984
12559,0.000703214
12560,0
12561,-0.002436791
12562,0.010500593
12563,0.000844006
12564,0.014763216
12565,-0.003461969
12566,0.000732405
12567,0
12568,-0.003424281
12569,0.00279944
12570,0.001882436
12571,-0.002523057
12572,0.004886528
12573,-0.001657187
12574,0
12575,0.006727054
12576,-0.004440677
12577,-0.018987601
12578,0.003312517
12579,-0.008790897
12580,0.002873937
12581,0
12582,-0.000103189
12583,0.008125671
12584,-0.012308052
12585,0.003874374
12586,0.006435314
12587,-0.002532944
12588,0
12589,0.001761244
12590,-0.001363473
12591,-0.000536637
12592,0.007213285
12593,-0.001304619
12594,0.000230284
12595,0
12596,0.003867304
12597,-0.007903778
12598,0.006800774
12599,-0.001106932
12600,0.01208566
12601,-0.005284985
12602,0
12603,0.005701899
12604,0.000677333
12605,0.007099171
12606,0.001299015
12607,0.001440064
12608,-0.000751154
12609,0
12610,0.001460132
12611,-0.007895747
12612,0.006300534
12613,-0.00315219
12614,0.007273077
12615,-0.002481048
12616,0
12617,0.002528947
12618,-0.007592729
12619,-0.010709962
12620,0.001120036
12621,-0.013603625
12622,0.002445921
12623,0
12624,-0.000227189
12625,-0.007079684
12626,-0.002169722
12627,-0.000688138
12628,-0.001922323
12629,0.000355898
12630,0
12631,0.000779081
12632,0.001203908
12633,-0.001006806
12634,0.001388788
12635,0.018492524
12636,-0.006860129
12637,0
12638,0.00967644
12639,-3.31E-05
12640,-0.004600316
12641,0.002298085
12642,0.009656945
12643,-0.004418234
12644,0
12645,0.004902643
12646,-0.000694507
12647,-0.001913458
12648,0.004713003
12649,-0.005457629
12650,-0.001076672
12651,0
12652,-0.011950306
12653,-0.008397464
12654,-0.00094604
12655,0.001247563
12656,-0.006769831
12657,0.001839981
12658,0
12659,3.19E-05
12660,0.011760632
12661,0.001261402
12662,-0.001801626
12663,-0.008284101
12664,0.004274847
12665,0
12666,-0.005489243
12667,0.002799843
12668,0.005860408
12669,0.003605105
12670,0.007459761
12671,-0.002020074
12672,0
12673,0.000706644
12674,0.000291296
12675,-0.009062445
12676,0.000608483
12677,0.00120989
12678,0.001142406
12679,0
12680,-0.003156076
12681,0.01354253
12682,-0.004008379
12683,0.003385583
12684,-0.002289236
12685,0.001981094
12686,0
12687,3.17E-05
12688,0.003080951
12689,9.11E-05
12690,0.010363308
12691,-0.001803443
12692,0.00036489
12693,0
12694,-0.012371573
12695,0.003197917
12696,-0.003508799
12697,0.000895344
12698,0.010791484
12699,-0.003385756
12700,0
12701,0.001416146
12702,-0.006454187
12703,-0.001301539
12704,0.009095239
12705,0.007452871
12706,-0.002146269
12707,0
12708,0.005746133
12709,0.001139308
12710,0.008576507
12711,0.001672742
12712,0.00196301
12713,-0.001048442
12714,0
12715,0.016606812
12716,-0.003045169
12717,-0.00368209
12718,0.001597236
12719,0.00235857
12720,-0.000167828
12721,0
12722,-0.00191792
12723,-0.005223337
12724,0.010417785
12725,0.007472984
12726,0.006574214
12727,-0.002852387
12728,0
12729,0.001309399
12730,-0.000939367
12731,0.000388595
12732,-0.001103466
12733,0.00642379
12734,-0.001804025
12735,0
12736,-0.00082475
12737,0.002701108
12738,0.006274732
12739,-0.005520645
12740,0.005293076
12741,-0.001362049
12742,0
12743,0.002277902
12744,0.004543847
12745,0.007854656
12746,0.005358912
12747,0.006340396
12748,-0.00164358
12749,0
12750,0.00096663
12751,0.000484725
12752,0.003199226
12753,-0.00342665
12754,0.012847896
12755,-0.002963801
12756,0
12757,0.004363293
12758,0.001691195
12759,-0.013455625
12760,-0.000245884
12761,-0.007530353
12762,-0.001268301
12763,0
12764,0.009598551
12765,-0.000934299
12766,0.011320497
12767,-0.012880042
12768,0.000419993
12769,-0.001058297
12770,0
12771,0.011794008
12772,-0.001848726
12773,0.001416541
12774,0.01003136
12775,0.003965795
12776,-0.001153996
12777,0
12778,0.009009652
12779,0.000991389
12780,-0.003135994
12781,0.004667607
12782,-0.007348068
12783,0.002411016
12784,0
12785,-0.010005811
12786,-0.018830293
12787,-0.003047486
12788,-0.0080205
12789,-0.010452521
12790,0.004435912
12791,0
12792,-0.002585545
12793,0.003878698
12794,0.011285138
12795,-0.004170618
12796,-0.010431934
12797,-0.000561283
12798,0
12799,-0.001429354
12800,-0.004708072
12801,-0.001477051
12802,-0.006724697
12803,0.008346237
12804,-0.003157849
12805,0
12806,0.004410296
12807,-0.008009001
12808,0.009139286
12809,-0.00292143
12810,0.000292235
12811,-6.29E-05
12812,0
12813,0.000239639
12814,-0.000268526
12815,-1.36E-05
12816,-0.006360989
12817,-0.006487473
12818,0.001138754
12819,0
12820,-0.013148086
12821,-0.001110805
12822,0.001393716
12823,0.007345262
12824,0.000261468
12825,-0.00021183
12826,0
12827,0.010575064
12828,0.003748137
12829,0.001714262
12830,0.004500163
12831,-0.000274916
12832,-0.001308105
12833,0
12834,0.001256891
12835,0.017256251
12836,-0.00212231
12837,-0.000275942
12838,-3.32E-05
12839,-0.001053752
12840,0
12841,0.005304965
12842,-0.006485819
12843,-0.006610466
12844,-0.000327235
12845,0.010213752
12846,-0.005048584
12847,0
12848,0.002747717
12849,0.01248483
12850,0.006079561
12851,0.003053429
12852,0.003686173
12853,-0.00167049
12854,0
12855,-0.007657192
12856,-0.003377821
12857,0.008270851
12858,-0.00361008
12859,-0.006848893
12860,-0.001059555
12861,0
12862,-0.011919757
12863,-0.003581839
12864,-0.014234378
12865,-0.004405868
12866,0.000201373
12867,0.000238373
12868,0
12869,-0.006064534
12870,0.002175947
12871,0.001866885
12872,0.002636503
12873,-0.005243967
12874,0.002060378
12875,0
12876,-0.007883547
12877,-0.000369944
12878,0.002163222
12879,0.001235369
12880,0.00180341
12881,-0.003212701
12882,0
12883,0.010722915
12884,-0.006744109
12885,0.000555161
12886,-0.009274633
12887,0.007289592
12888,-0.004723117
12889,0
12890,0.016824
12891,0.002777457
12892,0.003356844
12893,-0.000874987
12894,0.000109309
12895,0.000586142
12896,0
12897,-0.008789579
12898,-0.00103314
12899,-0.004301895
12900,-0.002874326
12901,-0.000734054
12902,0.001205554
12903,0
12904,-0.005012192
